"code","created","name","market_cap","price","open_price","high_price","low_price","gap","gap_ratio","trading_volume","institutional_volume","foreign_volume","foreign_ratio","forum_url","forum_count","forum_view","forum_like","forum_unlike","forum_title_length_avg","forum_content_length_avg","forum_reply_count","year","month","day"
"032500",2022-04-15,케이엠더블유,12842,32250,31300,32350,31050,450,1.42,110595,7884,15721,3.32,https://finance.naver.com/item/board.naver?code=032500,5,1447,13,3,9.8,41.6,1,2022,4,15
"086520",2022-04-15,에코프로,21554,89900,90500,91600,89600,1700,-1.86,318312,-43168,-41780,8.14,https://finance.naver.com/item/board.naver?code=086520,46,13581,179,123,11.891304,53.847828,39,2022,4,15
"214150",2022-04-15,클래시스,14769,22800,22550,23000,22250,250,1.11,299280,64058,-4823,65.73,https://finance.naver.com/item/board.naver?code=214150,13,3646,12,8,13.384615,85.23077,14,2022,4,15
"112040",2022-04-15,위메이드,29612,88200,87100,90400,85900,900,-1.01,461426,-31996,-2666,5.19,https://finance.naver.com/item/board.naver?code=112040,230,28466,506,250,12.082608,55.073914,208,2022,4,15
"066970",2022-04-15,엘앤에프,84471,235100,234500,240400,232000,2500,-1.05,366236,-11397,-17960,21.46,https://finance.naver.com/item/board.naver?code=066970,99,17477,283,240,10.191919,47.191917,82,2022,4,15
"357780",2022-04-15,솔브레인,18147,233300,234000,235500,231100,3100,-1.31,16571,-6475,114,27.76,https://finance.naver.com/item/board.naver?code=357780,2,405,4,3,9.0,16.0,0,2022,4,15
"214370",2022-04-15,케어젠,12322,114700,119500,119700,109000,4300,-3.61,125382,-6088,-4132,2.82,https://finance.naver.com/item/board.naver?code=214370,62,14114,157,95,13.032258,57.66129,74,2022,4,15
"108320",2022-04-15,LX세미콘,22672,139400,141600,141700,139000,3600,-2.52,166198,-20947,-13689,34.68,https://finance.naver.com/item/board.naver?code=108320,45,14029,110,60,10.9777775,48.377777,54,2022,4,15
"034230",2022-04-15,파라다이스,15415,16950,16750,17050,16650,300,1.8,705435,60633,5883,4.62,https://finance.naver.com/item/board.naver?code=034230,3,1240,10,5,4.3333335,61.333332,2,2022,4,15
"098460",2022-04-15,고영,12838,18700,17550,18800,17100,1150,6.55,502448,109795,4989,62.6,https://finance.naver.com/item/board.naver?code=098460,10,3523,23,10,8.0,33.0,14,2022,4,15
"078600",2022-04-15,대주전자재료,14397,93000,93100,94200,92300,1200,-1.27,128337,2928,-33636,12.52,https://finance.naver.com/item/board.naver?code=078600,8,2995,20,10,8.5,18.375,10,2022,4,15
"166090",2022-04-18,하나머티리얼즈,11970,60600,60700,61200,59700,100,-0.16,64897,-12465,9800,25.28,https://finance.naver.com/item/board.naver?code=166090,3,502,18,5,13.333333,30.0,2,2022,4,18
"263750",2022-04-18,펄어비스,67943,102600,106900,108000,102500,4600,-4.29,534601,10897,-155049,13.1,https://finance.naver.com/item/board.naver?code=263750,263,30196,535,470,12.946768,54.136883,195,2022,4,18
"064760",2022-04-18,티씨케이,13823,118400,118700,119400,117200,1900,-1.58,27568,-11776,3741,67.72,https://finance.naver.com/item/board.naver?code=064760,1,416,5,0,8.0,2.0,5,2022,4,18
"096530",2022-04-18,씨젠,21595,41350,41850,42150,41200,250,-0.6,494792,91,56199,16.64,https://finance.naver.com/item/board.naver?code=096530,278,30058,912,506,13.197842,47.068344,186,2022,4,18
"237690",2022-04-18,에스티팜,17944,95400,96300,96400,94500,800,-0.83,42804,5501,-12855,0.0,https://finance.naver.com/item/board.naver?code=237690,10,5702,92,52,8.5,34.4,32,2022,4,18
"048260",2022-04-18,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,43.77,https://finance.naver.com/item/board.naver?code=048260,12,3014,43,29,11.583333,214.25,20,2022,4,18
"214150",2022-04-18,클래시스,13992,21600,23050,23100,21550,1200,-5.26,692506,-195011,-15615,65.74,https://finance.naver.com/item/board.naver?code=214150,21,6579,42,31,13.619047,95.90476,13,2022,4,18
"067160",2022-04-18,아프리카TV,16300,141800,145300,145300,141100,3200,-2.21,60509,-1970,-27523,39.76,https://finance.naver.com/item/board.naver?code=067160,8,2317,25,26,11.0,44.625,12,2022,4,18
"066970",2022-04-18,엘앤에프,83141,231400,235300,236900,227200,3700,-1.57,435084,2340,-64404,21.46,https://finance.naver.com/item/board.naver?code=066970,62,15821,178,153,12.080646,54.83871,51,2022,4,18
"278280",2022-04-18,천보,28800,288000,297000,297100,287300,11600,-3.87,156646,-73869,17743,9.44,https://finance.naver.com/item/board.naver?code=278280,74,10846,181,31,10.824325,39.89189,23,2022,4,18
"035900",2022-04-18,JYP Ent.,20873,58800,63400,63400,58000,4600,-7.26,1094462,-137572,92349,27.72,https://finance.naver.com/item/board.naver?code=035900,133,29252,531,496,13.947369,65.150375,76,2022,4,18
"253450",2022-04-18,스튜디오드래곤,27583,91900,93100,93700,91300,1900,-2.03,70722,12843,-5976,11.26,https://finance.naver.com/item/board.naver?code=253450,10,1785,17,2,7.8,24.5,6,2022,4,18
"299900",2022-04-18,위지윅스튜디오,14315,33500,35500,35500,33400,1800,-5.1,257259,-11037,1380,6.31,https://finance.naver.com/item/board.naver?code=299900,31,5881,42,24,9.4838705,36.451614,19,2022,4,18
"034230",2022-04-18,파라다이스,15324,16850,16950,17250,16800,100,-0.59,541974,19019,-18970,4.64,https://finance.naver.com/item/board.naver?code=034230,3,823,6,7,16.333334,44.666668,2,2022,4,18
"030190",2022-04-18,NICE평가정보,11384,18750,18700,18850,18500,0,0.0,41953,-8957,4167,38.44,https://finance.naver.com/item/board.naver?code=030190,1,88,0,0,3.0,12.0,0,2022,4,18
"039030",2022-04-18,이오테크닉스,13798,112000,112400,113300,111500,1600,-1.41,37744,-8870,9093,15.36,https://finance.naver.com/item/board.naver?code=039030,1,60,0,2,13.0,12.0,0,2022,4,18
"041510",2022-04-18,에스엠,17212,72400,77100,77200,72000,4800,-6.22,736176,-177083,-36234,16.28,https://finance.naver.com/item/board.naver?code=041510,43,18809,150,90,11.976745,97.39535,19,2022,4,18
"068760",2022-04-18,셀트리온제약,31838,87100,87600,88300,86700,500,-0.57,44124,148,9689,7.32,https://finance.naver.com/item/board.naver?code=068760,6,562,0,1,8.666667,23.833334,1,2022,4,18
"086520",2022-04-18,에코프로,21410,89300,89700,89800,87500,600,-0.67,302809,9035,-20447,7.98,https://finance.naver.com/item/board.naver?code=086520,78,15591,253,218,10.730769,39.358974,60,2022,4,18
"003380",2022-04-18,하림지주,11705,10450,10000,10650,10000,350,3.47,1024831,48435,116019,6.85,https://finance.naver.com/item/board.naver?code=003380,17,3700,54,43,10.941176,151.47058,12,2022,4,18
"196170",2022-04-18,알테오젠,22603,53000,53700,54200,52600,700,-1.3,100390,-20558,6273,12.18,https://finance.naver.com/item/board.naver?code=196170,41,6659,235,153,11.780488,97.92683,53,2022,4,18
"145020",2022-04-18,휴젤,14739,119000,119400,121000,117600,800,-0.67,33388,-1570,5653,67.0,https://finance.naver.com/item/board.naver?code=145020,25,3972,45,30,15.32,82.12,19,2022,4,18
"215600",2022-04-18,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.24,https://finance.naver.com/item/board.naver?code=215600,3,664,4,2,13.666667,31.333334,2,2022,4,18
"357780",2022-04-18,솔브레인,18256,234700,232100,236000,231700,1400,0.6,8095,832,1645,27.76,https://finance.naver.com/item/board.naver?code=357780,1,125,2,2,10.0,19.0,0,2022,4,18
"122870",2022-04-18,와이지엔터테인먼트,11153,60000,63500,63700,59900,4000,-6.25,479331,-26058,-109507,8.22,https://finance.naver.com/item/board.naver?code=122870,87,12738,127,142,14.666667,104.64368,101,2022,4,18
"376300",2022-04-18,디어유,11076,50400,52600,52700,50300,1800,-3.45,72325,-6724,-6875,1.62,https://finance.naver.com/item/board.naver?code=376300,4,963,4,5,8.75,15.75,3,2022,4,18
"091990",2022-04-18,셀트리온헬스케어,92881,59900,60100,60500,59400,100,-0.17,222583,-9897,12964,15.3,https://finance.naver.com/item/board.naver?code=091990,78,8375,50,41,12.333333,47.910255,33,2022,4,18
"048410",2022-04-18,현대바이오,11501,29250,28950,30050,28950,50,-0.17,528800,3657,61235,3.47,https://finance.naver.com/item/board.naver?code=048410,229,29304,1301,578,11.449781,51.65502,245,2022,4,18
"293490",2022-04-18,카카오게임즈,50677,64500,65100,65200,64200,1100,-1.68,474854,-41099,-8020,10.19,https://finance.naver.com/item/board.naver?code=293490,171,21759,161,88,12.865497,68.78362,134,2022,4,18
"214370",2022-04-18,케어젠,12322,114700,112300,118200,109000,0,0.0,56401,-5295,-4,2.68,https://finance.naver.com/item/board.naver?code=214370,36,4695,116,74,16.166666,49.444443,36,2022,4,18
"028300",2022-04-18,HLB,32516,30500,30150,30750,30100,0,0.0,262281,5861,4135,12.94,https://finance.naver.com/item/board.naver?code=028300,67,10512,191,74,12.716418,86.44776,47,2022,4,18
"112040",2022-04-18,위메이드,28605,85200,87300,87900,85200,3000,-3.4,403753,-15610,-12468,5.18,https://finance.naver.com/item/board.naver?code=112040,292,30846,580,181,13.068493,70.42466,160,2022,4,18
"078340",2022-04-18,컴투스,13201,102600,108900,109000,101000,5900,-5.44,307896,-8923,-85441,10.27,https://finance.naver.com/item/board.naver?code=078340,125,18515,460,183,13.008,52.648,78,2022,4,18
"348370",2022-04-18,엔켐,13646,89700,91900,93500,88900,2800,-3.03,134631,-53662,1664,1.95,https://finance.naver.com/item/board.naver?code=348370,25,4499,46,34,11.76,54.12,12,2022,4,18
"108320",2022-04-18,LX세미콘,22933,141000,138200,141600,138100,1600,1.15,92942,8683,18591,34.53,https://finance.naver.com/item/board.naver?code=108320,17,6394,49,25,12.0,68.82353,19,2022,4,18
"035760",2022-04-18,CJ ENM,28574,130300,130200,131700,129400,0,0.0,53901,16982,-6214,21.05,https://finance.naver.com/item/board.naver?code=035760,2,845,2,6,2.5,13.5,5,2022,4,18
"225570",2022-04-18,넥슨게임즈,15052,22900,24650,24850,22850,2100,-8.4,1975861,-11766,-44783,1.12,https://finance.naver.com/item/board.naver?code=225570,498,49152,364,270,11.981928,32.81526,215,2022,4,18
"240810",2022-04-18,원익IPS,18210,37100,36450,37350,36250,400,1.09,129494,-1096,1026,19.06,https://finance.naver.com/item/board.naver?code=240810,6,1451,12,0,13.5,131.5,4,2022,4,18
"025900",2022-04-18,동화기업,16484,81600,84800,85700,80300,3600,-4.23,161909,-12709,14510,42.84,https://finance.naver.com/item/board.naver?code=025900,6,2388,4,1,9.833333,21.0,4,2022,4,18
"032500",2022-04-18,케이엠더블유,12743,32000,32000,32500,32000,250,-0.78,74159,1725,4953,3.59,https://finance.naver.com/item/board.naver?code=032500,2,241,2,0,4.0,8.0,2,2022,4,18
"247540",2022-04-18,에코프로비엠,107034,467000,462400,469700,456000,8500,1.85,211390,14297,-20851,10.49,https://finance.naver.com/item/board.naver?code=247540,107,28725,498,366,13.2336445,39.86916,112,2022,4,18
"195940",2022-04-18,HK이노엔,11995,41500,41300,41950,41200,50,-0.12,139164,1618,5147,2.36,https://finance.naver.com/item/board.naver?code=195940,59,6360,32,8,15.169492,55.118645,25,2022,4,18
"078600",2022-04-18,대주전자재료,13933,90000,92500,92900,89600,3000,-3.23,222480,-3492,-46278,12.31,https://finance.naver.com/item/board.naver?code=078600,11,3389,33,21,9.0,19.727272,8,2022,4,18
"056190",2022-04-18,에스에프에이,14256,39700,38900,39700,38900,400,1.02,50956,4126,10160,14.63,https://finance.naver.com/item/board.naver?code=056190,2,318,8,0,5.5,41.0,0,2022,4,18
"215200",2022-04-18,메가스터디교육,11518,97100,98100,98300,95100,1300,-1.32,65352,14173,-823,31.55,https://finance.naver.com/item/board.naver?code=215200,7,1898,36,25,10.285714,51.714287,9,2022,4,18
"298380",2022-04-18,에이비엘바이오,11904,25000,25050,25550,24850,250,-0.99,182878,-17292,11030,3.02,https://finance.naver.com/item/board.naver?code=298380,30,9514,258,87,14.966666,150.7,49,2022,4,18
"058470",2022-04-18,리노공업,27421,179900,174800,180100,174200,3200,1.81,31037,10652,-3285,47.42,https://finance.naver.com/item/board.naver?code=058470,2,351,1,1,13.5,34.0,0,2022,4,18
"098460",2022-04-18,고영,12701,18500,18600,18850,18200,200,-1.07,319717,11904,984,62.6,https://finance.naver.com/item/board.naver?code=098460,5,1009,7,24,6.6,113.8,4,2022,4,18
"222800",2022-04-18,심텍,16851,52900,52300,53900,51300,100,0.19,665934,50070,-118635,13.62,https://finance.naver.com/item/board.naver?code=222800,33,9462,66,40,12.212121,21.454546,20,2022,4,18
"005290",2022-04-18,동진쎄미켐,19846,38600,37600,39150,37250,1100,2.93,973295,98132,-28918,8.19,https://finance.naver.com/item/board.naver?code=005290,24,7482,85,167,13.541667,21.833334,8,2022,4,18
"348370",2022-04-19,엔켐,13905,91400,90000,92000,90000,1700,1.9,84229,3052,10867,1.96,https://finance.naver.com/item/board.naver?code=348370,14,2461,17,24,13.285714,57.857143,15,2022,4,19
"086520",2022-04-19,에코프로,21506,89700,89300,91300,89300,400,0.45,270128,8254,-46270,7.93,https://finance.naver.com/item/board.naver?code=086520,76,9995,285,212,10.328947,52.789474,50,2022,4,19
"078600",2022-04-19,대주전자재료,13933,90000,91000,91300,89300,0,0.0,173303,8608,-60179,12.1,https://finance.naver.com/item/board.naver?code=078600,11,3038,18,25,10.636364,23.90909,7,2022,4,19
"145020",2022-04-19,휴젤,15333,123800,121000,124800,120300,4800,4.03,98438,23107,1872,67.01,https://finance.naver.com/item/board.naver?code=145020,34,6917,87,26,13.323529,85.85294,28,2022,4,19
"098460",2022-04-19,고영,13731,20000,18850,20000,18800,1500,8.11,619901,149586,133958,62.6,https://finance.naver.com/item/board.naver?code=098460,11,3355,34,18,10.818182,59.909092,28,2022,4,19
"214370",2022-04-19,케어젠,12064,112300,114600,118000,109700,2400,-2.09,59497,3573,1895,2.65,https://finance.naver.com/item/board.naver?code=214370,36,5211,147,71,13.888889,41.77778,38,2022,4,19
"028300",2022-04-19,HLB,33316,31250,30550,31650,30550,750,2.46,503611,110438,-16834,12.93,https://finance.naver.com/item/board.naver?code=028300,130,17059,286,153,10.576923,49.592308,71,2022,4,19
"166090",2022-04-19,하나머티리얼즈,12148,61500,60600,63000,60600,900,1.49,130261,3091,8022,25.32,https://finance.naver.com/item/board.naver?code=166090,7,793,24,8,10.285714,12.857142,1,2022,4,19
"195940",2022-04-19,HK이노엔,12270,42450,41500,42900,41500,950,2.29,162085,-1749,30710,2.41,https://finance.naver.com/item/board.naver?code=195940,44,6952,42,16,13.386364,36.886364,30,2022,4,19
"237690",2022-04-19,에스티팜,18188,96700,96000,97000,95200,1300,1.36,46144,5481,-7237,0.0,https://finance.naver.com/item/board.naver?code=237690,9,4650,76,28,11.777778,77.333336,17,2022,4,19
"096530",2022-04-19,씨젠,22092,42300,41300,42700,41300,950,2.3,542973,51402,196061,16.73,https://finance.naver.com/item/board.naver?code=096530,183,19466,509,427,13.038251,80.18579,114,2022,4,19
"005290",2022-04-19,동진쎄미켐,20129,39150,38950,39500,38600,550,1.42,661738,113740,-62250,8.13,https://finance.naver.com/item/board.naver?code=005290,25,5227,71,160,13.2,30.48,10,2022,4,19
"025900",2022-04-19,동화기업,16383,81100,82800,83400,80500,500,-0.61,144023,-56445,15546,42.91,https://finance.naver.com/item/board.naver?code=025900,1,362,3,0,1.0,5.0,2,2022,4,19
"357780",2022-04-19,솔브레인,19198,246800,234700,247400,234000,12100,5.16,42755,8972,15026,27.78,https://finance.naver.com/item/board.naver?code=357780,5,1028,9,10,5.2,18.2,0,2022,4,19
"048410",2022-04-19,현대바이오,11540,29350,29100,29850,29100,100,0.34,463595,42390,47175,3.56,https://finance.naver.com/item/board.naver?code=048410,157,27834,1188,456,12.146497,90.48408,181,2022,4,19
"048260",2022-04-19,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,43.77,https://finance.naver.com/item/board.naver?code=048260,9,2114,33,22,15.666667,33.88889,7,2022,4,19
"039030",2022-04-19,이오테크닉스,14562,118200,113700,119500,113500,6200,5.54,163178,38644,23244,15.45,https://finance.naver.com/item/board.naver?code=039030,4,1248,1,3,13.0,17.0,5,2022,4,19
"376300",2022-04-19,디어유,11208,51000,50500,51800,50100,600,1.19,54605,695,6365,1.59,https://finance.naver.com/item/board.naver?code=376300,4,566,15,7,9.0,21.0,0,2022,4,19
"112040",2022-04-19,위메이드,28537,85000,86200,87200,84700,200,-0.23,406442,4501,-6771,5.13,https://finance.naver.com/item/board.naver?code=112040,330,34963,576,269,12.554545,42.67576,227,2022,4,19
"196170",2022-04-19,알테오젠,23200,54400,53000,55500,53000,1400,2.64,153050,25841,-10642,12.2,https://finance.naver.com/item/board.naver?code=196170,54,6499,207,201,11.018518,71.0,48,2022,4,19
"058470",2022-04-19,리노공업,28122,184500,180800,185000,180600,4600,2.56,57646,31091,-5034,47.44,https://finance.naver.com/item/board.naver?code=058470,2,342,8,3,13.5,553.0,1,2022,4,19
"056190",2022-04-19,에스에프에이,14238,39650,39600,39850,38700,50,-0.13,238110,-24643,-42609,14.67,https://finance.naver.com/item/board.naver?code=056190,13,1933,19,5,9.461538,30.461538,8,2022,4,19
"030190",2022-04-19,NICE평가정보,11597,19100,18850,19150,18850,350,1.87,80505,16944,4656,38.45,https://finance.naver.com/item/board.naver?code=030190,1,221,0,0,3.0,43.0,3,2022,4,19
"078340",2022-04-19,컴투스,13471,104700,102300,105200,102300,2100,2.05,115110,9109,11944,9.67,https://finance.naver.com/item/board.naver?code=078340,35,8425,190,95,13.257143,181.45714,46,2022,4,19
"299900",2022-04-19,위지윅스튜디오,14273,33400,33550,33950,32850,100,-0.3,178501,-13697,38359,6.32,https://finance.naver.com/item/board.naver?code=299900,29,4009,31,47,11.620689,37.068966,18,2022,4,19
"091990",2022-04-19,셀트리온헬스케어,95362,61500,60000,61500,60000,1600,2.67,326526,145195,2843,15.31,https://finance.naver.com/item/board.naver?code=091990,61,8465,61,34,8.590164,26.52459,35,2022,4,19
"278280",2022-04-19,천보,27950,279500,289300,291200,278000,8500,-2.95,329496,-94284,-72978,9.59,https://finance.naver.com/item/board.naver?code=278280,157,26608,304,74,11.834394,43.171974,68,2022,4,19
"247540",2022-04-19,에코프로비엠,110013,480000,473800,482900,472000,13000,2.78,211257,31780,12263,10.42,https://finance.naver.com/item/board.naver?code=247540,149,29468,671,346,13.805369,60.221478,110,2022,4,19
"253450",2022-04-19,스튜디오드래곤,27703,92300,91900,93000,91000,400,0.44,73356,6872,-4318,11.21,https://finance.naver.com/item/board.naver?code=253450,10,1788,18,5,9.8,99.0,17,2022,4,19
"214150",2022-04-19,클래시스,14380,22200,21700,22350,21650,600,2.78,436226,19582,99277,65.71,https://finance.naver.com/item/board.naver?code=214150,7,1297,20,3,11.428572,70.57143,7,2022,4,19
"240810",2022-04-19,원익IPS,20173,41100,37400,41100,37400,4000,10.78,2032272,505894,418898,19.05,https://finance.naver.com/item/board.naver?code=240810,84,32019,209,27,12.083333,25.559525,91,2022,4,19
"041510",2022-04-19,에스엠,17545,73800,72700,74300,72000,1400,1.93,368301,-15554,49539,16.13,https://finance.naver.com/item/board.naver?code=041510,26,7192,109,77,12.653846,159.11539,13,2022,4,19
